pdbid,pK_predicted,t_prep_s,t_inf_s,t_tot_s,Model,pK_true
4jxs,5.562839999999999,0.0547,0.03767,0.09237000000000001,ET-Score,4.74
3ryj,7.493699999999988,0.0986,0.040612,0.139212,ET-Score,7.8
5dwr,3.830819999999997,0.0364,0.065319,0.101719,ET-Score,11.22
3gnw,3.830819999999997,0.0354,0.037636,0.073036,ET-Score,9.1
3mss,3.830819999999997,0.0353,0.037598,0.07289799999999999,ET-Score,4.66
2wvt,3.830819999999997,0.0352,0.028194,0.063394,ET-Score,6.12
3qgy,3.830819999999997,0.0353,0.029234,0.064534,ET-Score,7.8
2zb1,3.830819999999997,0.0354,0.029876,0.065276,ET-Score,6.32
4f3c,7.550219999999995,0.0585,0.037839,0.09633900000000001,ET-Score,11.82
2brb,3.830819999999997,0.0354,0.037711,0.07311100000000001,ET-Score,4.86
1qkt,6.81618000000001,0.1626,0.037681,0.200281,ET-Score,9.04
3dxg,4.24098,0.0542,0.059804,0.114004,ET-Score,2.4
4w9c,5.7776399999999954,0.1291,0.038085,0.167185,ET-Score,4.65
2al5,6.053819999999997,0.143,0.037757,0.180757,ET-Score,8.4
3uo4,7.314559999999992,0.1152,0.037963,0.153163,ET-Score,6.52
4k77,5.408539999999993,0.057,0.03766,0.09466,ET-Score,6.63
2fvd,6.643500000000005,0.0597,0.038774,0.098474,ET-Score,8.52
3o9i,10.17688000000001,0.1093,0.038259,0.147559,ET-Score,11.82
3ary,5.162400000000005,0.0539,0.038068,0.091968,ET-Score,6.0
3n7a,4.080099999999989,0.054,0.038748,0.092748,ET-Score,3.7
3e5a,7.819979999999997,0.1293,0.063384,0.192684,ET-Score,8.23
3g2n,4.92842,0.2246,0.037528,0.26212799999999997,ET-Score,4.09
4mgd,6.200519999999984,0.1424,0.039392,0.181792,ET-Score,4.69
4m0y,5.219700000000004,0.0562,0.039868,0.096068,ET-Score,6.46
1qf1,4.280459999999998,0.0446,0.029909,0.074509,ET-Score,7.32
4agn,3.830819999999997,0.0354,0.03679,0.07219,ET-Score,3.97
2yge,3.830819999999997,0.0357,0.038653,0.074353,ET-Score,5.06
4kzu,5.660860000000001,0.055,0.03769,0.09269,ET-Score,6.5
4wiv,5.958139999999992,0.0843,0.040152,0.12445200000000001,ET-Score,6.26
2wnc,6.437120000000003,0.0597,0.060253,0.119953,ET-Score,6.32
4kz6,4.334660000000005,0.0542,0.038154,0.09235399999999999,ET-Score,3.1
2zda,6.0737200000000096,0.1526,0.037298,0.189898,ET-Score,8.4
3gr2,3.9055800000000014,0.0524,0.042311,0.094711,ET-Score,2.52
4crc,7.6081,0.0604,0.037813,0.098213,ET-Score,8.72
4e5w,3.830819999999997,0.0356,0.038339,0.073939,ET-Score,7.66
1bcu,4.589359999999995,0.1028,0.037544,0.140344,ET-Score,3.28
4hge,7.343100000000002,0.058,0.040404,0.098404,ET-Score,7.92
1gpk,6.819619999999996,0.1609,0.039627,0.20052699999999998,ET-Score,5.37
1vso,5.368279999999998,0.0573,0.062909,0.12020900000000001,ET-Score,4.72
3n76,3.830819999999997,0.0354,0.038935,0.074335,ET-Score,6.85
2weg,3.830819999999997,0.035,0.029182,0.064182,ET-Score,6.5
3f3c,4.560939999999999,0.0552,0.037859,0.093059,ET-Score,6.02
4cig,4.531399999999996,0.0563,0.038158,0.094458,ET-Score,3.67
2c3i,3.830819999999997,0.0353,0.02858,0.06387999999999999,ET-Score,7.6
2cbv,3.830819999999997,0.035,0.037233,0.072233,ET-Score,5.48
4u4s,5.377020000000006,0.1451,0.037152,0.182252,ET-Score,2.92
4eky,3.830819999999997,0.0364,0.058558,0.094958,ET-Score,3.52
4ih5,4.981119999999999,0.0552,0.039729,0.094929,ET-Score,4.11
3d4z,5.21328,0.0543,0.03734,0.09164,ET-Score,4.89
3nw9,3.830819999999997,0.0355,0.037294,0.072794,ET-Score,9.0
4agp,3.830819999999997,0.0354,0.03726,0.07266,ET-Score,4.69
5c28,3.830819999999997,0.0349,0.027967,0.062867,ET-Score,5.66
3ejr,3.830819999999997,0.0353,0.03739,0.07269,ET-Score,8.57
3d6q,3.830819999999997,0.0354,0.027795,0.063195,ET-Score,3.76
2xj7,5.688179999999999,0.3149,0.038564,0.353464,ET-Score,6.66
2br1,3.830819999999997,0.0394,0.061227,0.100627,ET-Score,5.14
4djv,7.060960000000003,0.1397,0.038522,0.178222,ET-Score,6.72
3f3d,4.800379999999997,0.0548,0.040041,0.09484100000000001,ET-Score,7.16
4eor,7.368459999999991,0.182,0.038705,0.22070499999999998,ET-Score,6.3
2v7a,3.830819999999997,0.0371,0.028495,0.065595,ET-Score,8.3
3ge7,7.289299999999991,0.2129,0.038045,0.25094500000000003,ET-Score,8.7
2zcq,5.7056999999999904,0.0599,0.037874,0.097774,ET-Score,8.82
3ueu,4.494319999999993,0.0569,0.037754,0.094654,ET-Score,5.24
4agq,5.027300000000005,0.0554,0.038347,0.093747,ET-Score,5.01
2wn9,6.866800000000003,0.2966,0.063533,0.360133,ET-Score,8.52
4cr9,3.830819999999997,0.0383,0.039612,0.07791200000000001,ET-Score,4.1
4qd6,6.107140000000003,0.1132,0.039335,0.152535,ET-Score,8.64
3aru,5.693979999999998,0.1643,0.039076,0.203376,ET-Score,3.22
3f3e,4.093719999999994,0.0433,0.037227,0.080527,ET-Score,7.7
2xb8,5.6707199999999975,0.3917,0.038788,0.430488,ET-Score,7.59
4ea2,6.743139999999992,0.0668,0.038189,0.104989,ET-Score,6.44
1z9g,5.664119999999988,0.1092,0.037526,0.146726,ET-Score,5.64
1ps3,3.830819999999997,0.0358,0.028593,0.064393,ET-Score,2.28
2w4x,5.0382,0.0553,0.060701,0.11600099999999999,ET-Score,4.85
4gr0,7.798259999999989,0.0962,0.037803,0.13400299999999998,ET-Score,9.55
2zcr,3.830819999999997,0.0359,0.038417,0.074317,ET-Score,6.87
3uev,5.234179999999999,0.1213,0.037075,0.158375,ET-Score,5.89
3p5o,6.675659999999998,0.0844,0.037969,0.122369,ET-Score,7.3
2x00,6.641459999999994,0.0654,0.037828,0.103228,ET-Score,11.33
2p15,7.876560000000004,0.1769,0.037523,0.214423,ET-Score,10.3
4kzq,6.079340000000004,0.0916,0.038186,0.129786,ET-Score,6.1
3acw,6.251180000000002,0.0575,0.037237,0.094737,ET-Score,4.76
1gpn,3.830819999999997,0.0354,0.058758,0.09415799999999999,ET-Score,6.48
3utu,7.234920000000001,0.064,0.038107,0.102107,ET-Score,10.92
4bkt,5.2938999999999945,0.1173,0.038769,0.156069,ET-Score,3.62
3u8k,3.830819999999997,0.0358,0.039004,0.074804,ET-Score,8.66
3arv,5.347759999999998,0.0545,0.036843,0.09134300000000001,ET-Score,5.64
3n86,5.516979999999998,0.0592,0.040519,0.099719,ET-Score,5.64
2v00,5.372499999999994,0.1078,0.04026,0.14806,ET-Score,3.66
2iwx,3.830819999999997,0.0359,0.028133,0.064033,ET-Score,6.68
4ty7,6.764,0.0613,0.037451,0.098751,ET-Score,9.52
3bv9,6.782720000000002,0.065,0.065474,0.130474,ET-Score,5.36
5tmn,7.043480000000003,0.2348,0.038932,0.27373200000000003,ET-Score,8.04
3fur,7.324419999999988,0.111,0.037367,0.148367,ET-Score,8.0
3syr,4.880919999999998,0.0583,0.038092,0.096392,ET-Score,5.1
3jya,5.048780000000004,0.0988,0.037632,0.136432,ET-Score,6.89
4owm,4.013200000000001,0.1535,0.037635,0.191135,ET-Score,2.96
2qbp,6.323219999999988,0.1302,0.037651,0.167851,ET-Score,8.4
3g31,3.790940000000001,0.0514,0.037277,0.088677,ET-Score,2.89
4ogj,6.794239999999998,0.0895,0.037668,0.127168,ET-Score,6.79
3bgz,5.785259999999999,0.0568,0.063581,0.120381,ET-Score,6.26
3e92,7.290079999999989,0.1318,0.037817,0.16961700000000002,ET-Score,8.0
3kr8,6.331559999999983,0.0571,0.038491,0.095591,ET-Score,8.1
2ymd,6.303019999999994,0.4706,0.038331,0.508931,ET-Score,3.16
3b5r,7.096659999999999,0.0661,0.042189,0.108289,ET-Score,8.77
3u9q,5.125059999999992,0.0555,0.039941,0.095441,ET-Score,4.38
4abg,3.973240000000004,0.053,0.037659,0.09065899999999999,ET-Score,3.57
3fcq,3.830819999999997,0.0352,0.038751,0.073951,ET-Score,2.77
4x6p,8.028139999999997,0.1107,0.037292,0.147992,ET-Score,8.3
2qbq,6.288719999999981,0.1258,0.06575,0.19155,ET-Score,7.44
2r9w,3.830819999999997,0.0359,0.04124,0.07714,ET-Score,5.1
1z95,7.948639999999997,0.1068,0.037961,0.144761,ET-Score,7.12
3b68,3.830819999999997,0.0358,0.037346,0.07314599999999999,ET-Score,8.4
3fv1,7.109680000000009,0.1237,0.037183,0.160883,ET-Score,9.3
3arp,3.830819999999997,0.039,0.038465,0.077465,ET-Score,7.15
3dx2,3.830819999999997,0.0372,0.027888,0.065088,ET-Score,6.82
4cra,7.075020000000005,0.0611,0.038433,0.09953300000000001,ET-Score,7.22
4dli,5.428899999999996,0.0552,0.038448,0.09364800000000001,ET-Score,5.62
4j3l,6.8719799999999855,0.0987,0.0663,0.16499999999999998,ET-Score,7.8
4f9w,3.830819999999997,0.0356,0.03879,0.07439,ET-Score,6.94
3qqs,3.830819999999997,0.0351,0.03753,0.07263,ET-Score,5.82
1u1b,3.830819999999997,0.0355,0.037694,0.073194,ET-Score,7.8
1eby,3.830819999999997,0.0356,0.027461,0.063061,ET-Score,9.7
4qac,3.830819999999997,0.0353,0.027908,0.063208,ET-Score,9.4
4ciw,3.830819999999997,0.0352,0.028144,0.063344,ET-Score,4.82
2qbr,5.815139999999983,0.1181,0.03108,0.14918,ET-Score,6.33
4mme,6.640839999999993,0.1531,0.037761,0.190861,ET-Score,6.5
2wtv,7.627719999999988,0.1151,0.058797,0.173897,ET-Score,8.74
3fv2,3.830819999999997,0.0365,0.040019,0.076519,ET-Score,8.11
1bzc,5.266779999999997,0.0568,0.037133,0.093933,ET-Score,4.92
3arq,3.830819999999997,0.0357,0.028647,0.064347,ET-Score,6.4
3u8n,6.723480000000009,0.0567,0.038128,0.094828,ET-Score,10.17
3f3a,5.843879999999989,0.0422,0.037208,0.079408,ET-Score,4.19
3g0w,7.368900000000004,0.1069,0.037025,0.143925,ET-Score,9.52
4tmn,6.94258,0.2127,0.037885,0.250585,ET-Score,10.17
3dd0,7.859939999999992,0.1006,0.038595,0.13919499999999999,ET-Score,9.0
2j7h,3.830819999999997,0.0364,0.061551,0.09795100000000001,ET-Score,7.19
4twp,7.05738000000001,0.0585,0.037767,0.096267,ET-Score,10.0
3ehy,5.315640000000006,0.0548,0.038601,0.09340100000000001,ET-Score,5.85
3oe4,6.492879999999998,0.0592,0.04031,0.09951,ET-Score,7.47
3pww,7.38253999999999,0.0678,0.037146,0.104946,ET-Score,7.32
3zt2,4.205759999999996,0.1091,0.040216,0.149316,ET-Score,2.84
3up2,6.701759999999994,0.1114,0.037711,0.149111,ET-Score,7.4
4jfs,3.830819999999997,0.0359,0.039068,0.074968,ET-Score,5.27
2xys,3.830819999999997,0.0353,0.039274,0.074574,ET-Score,7.42
4ddk,3.830819999999997,0.0353,0.057314,0.092614,ET-Score,2.29
1s38,6.058839999999984,0.1138,0.038466,0.152266,ET-Score,5.15
1o0h,5.322340000000002,0.0766,0.038906,0.115506,ET-Score,5.92
2y5h,7.299099999999998,0.1227,0.038517,0.161217,ET-Score,5.79
2vw5,7.072519999999995,0.1167,0.0375,0.1542,ET-Score,8.52
3oe5,3.830819999999997,0.0362,0.029388,0.06558800000000001,ET-Score,6.88
3g2z,3.5473800000000018,0.0527,0.039013,0.09171299999999999,ET-Score,2.36
1y6r,3.830819999999997,0.0351,0.038497,0.073597,ET-Score,10.11
2yki,7.562759999999998,0.1017,0.037339,0.139039,ET-Score,9.46
1q8t,5.455459999999994,0.0581,0.062854,0.12095399999999999,ET-Score,4.76
4de1,3.830819999999997,0.0354,0.038438,0.073838,ET-Score,5.96
4dld,3.830819999999997,0.0351,0.029587,0.064687,ET-Score,5.82
3uri,7.511740000000001,0.1685,0.037626,0.206126,ET-Score,9.0
2xdl,3.830819999999997,0.0364,0.029394,0.065794,ET-Score,3.1
2xii,6.871999999999993,0.1865,0.037896,0.22439599999999998,ET-Score,7.2
2wer,6.341939999999988,0.1427,0.037848,0.180548,ET-Score,7.05
2yfe,6.720399999999995,0.1149,0.037688,0.152588,ET-Score,6.63
1g2k,9.038039999999995,0.1118,0.038071,0.149871,ET-Score,7.96
1e66,6.551459999999996,0.0595,0.061156,0.120656,ET-Score,9.89
3coy,6.330520000000003,0.0619,0.038586,0.10048599999999999,ET-Score,6.02
3udh,3.830819999999997,0.0354,0.037294,0.07269400000000001,ET-Score,2.85
1q8u,6.347339999999992,0.1351,0.036931,0.172031,ET-Score,5.96
2xbv,7.28621999999999,0.0622,0.038466,0.100666,ET-Score,8.43
4de2,3.830819999999997,0.0359,0.038222,0.074122,ET-Score,4.12
1pxn,3.830819999999997,0.0354,0.039376,0.07477600000000001,ET-Score,7.15
3twp,3.830819999999997,0.0351,0.037518,0.072618,ET-Score,3.92
4rfm,7.67412,0.1166,0.037461,0.154061,ET-Score,10.05
1ydt,7.687339999999992,0.1381,0.060609,0.198709,ET-Score,7.32
3zso,5.039479999999994,0.0588,0.039423,0.098223,ET-Score,5.12
1nc1,6.434200000000002,0.1392,0.039286,0.17848599999999998,ET-Score,6.12
1oyt,6.402980000000004,0.0612,0.038134,0.099334,ET-Score,7.24
1r5y,6.125959999999981,0.1119,0.036916,0.148816,ET-Score,6.46
3b65,3.830819999999997,0.0364,0.043781,0.080181,ET-Score,9.27
3nx7,5.997480000000008,0.0555,0.038837,0.094337,ET-Score,8.1
3coz,5.995540000000006,0.1753,0.039656,0.214956,ET-Score,5.57
4llx,3.682159999999996,0.0526,0.038918,0.091518,ET-Score,2.89
4de3,4.35826,0.0557,0.061473,0.117173,ET-Score,5.52
1uto,3.485139999999994,0.0525,0.039977,0.092477,ET-Score,2.27
1p1q,3.830819999999997,0.0351,0.027894,0.062994,ET-Score,4.89
1yc1,3.830819999999997,0.0353,0.027469,0.06276899999999999,ET-Score,6.17
2hb1,5.119419999999986,0.1017,0.041282,0.142982,ET-Score,3.8
4j28,3.830819999999997,0.036,0.037665,0.073665,ET-Score,5.7
1sqa,3.830819999999997,0.0352,0.03804,0.07324,ET-Score,9.21
3wz8,3.830819999999997,0.0352,0.037405,0.072605,ET-Score,5.82
3gy4,3.803879999999998,0.0525,0.039302,0.091802,ET-Score,5.1
3gbb,3.830819999999997,0.0352,0.053998,0.089198,ET-Score,6.9
4lzs,3.830819999999997,0.035,0.037648,0.072648,ET-Score,4.8
3kgp,4.453619999999997,0.0918,0.036495,0.128295,ET-Score,2.57
2j78,3.830819999999997,0.0357,0.037499,0.073199,ET-Score,6.42
3gv9,4.0204999999999975,0.0567,0.038068,0.09476799999999999,ET-Score,2.12
3kwa,5.110780000000004,0.0577,0.03816,0.09586,ET-Score,4.08
1nc3,3.830819999999997,0.0352,0.039036,0.074236,ET-Score,5.0
4pcs,3.830819999999997,0.0351,0.037997,0.073097,ET-Score,7.85
4j21,6.142219999999989,0.0558,0.037488,0.09328800000000001,ET-Score,7.41
2wbg,6.567119999999986,0.2634,0.059605,0.32300500000000004,ET-Score,4.45
1nvq,7.877580000000011,0.1249,0.037949,0.162849,ET-Score,8.25
2vkm,7.996539999999999,0.2011,0.037472,0.238572,ET-Score,8.74
1lpg,7.4589199999999956,0.1208,0.038675,0.159475,ET-Score,7.09
5aba,4.735300000000003,0.096,0.038171,0.13417099999999998,ET-Score,2.98
1mq6,7.587759999999993,0.1199,0.037919,0.15781900000000001,ET-Score,11.15
3pxf,3.830819999999997,0.0361,0.037337,0.073437,ET-Score,4.43
4f09,5.652939999999992,0.0562,0.038735,0.09493499999999999,ET-Score,6.7
4gkm,4.474120000000007,0.1684,0.040671,0.209071,ET-Score,5.17
1z6e,3.830819999999997,0.0368,0.061187,0.09798699999999999,ET-Score,9.72
3ao4,4.200000000000005,0.0541,0.03803,0.09213,ET-Score,2.07
2zy1,6.521400000000002,0.1161,0.037784,0.153884,ET-Score,7.4
4eo8,3.830819999999997,0.0362,0.037895,0.074095,ET-Score,8.15
4w9l,6.54672000000001,0.1472,0.037915,0.185115,ET-Score,5.02
4gid,3.830819999999997,0.0366,0.028427,0.065027,ET-Score,10.77
1w4o,4.347200000000001,0.0533,0.040027,0.093327,ET-Score,5.22
3ivg,6.357559999999998,0.0587,0.039414,0.098114,ET-Score,4.3
3b27,4.767540000000001,0.0545,0.038796,0.09329599999999999,ET-Score,5.16
3r88,3.830819999999997,0.0355,0.059347,0.09484699999999999,ET-Score,4.82
3dx1,5.880779999999992,0.234,0.039372,0.273372,ET-Score,3.58
4ivb,7.459460000000001,0.0604,0.039021,0.09942100000000001,ET-Score,8.72
2xnb,7.352159999999996,0.0587,0.038406,0.097106,ET-Score,6.83
3tsk,7.562459999999991,0.0941,0.038148,0.132248,ET-Score,7.17
2pog,6.141580000000006,0.0584,0.038083,0.096483,ET-Score,9.54
4e6q,3.830819999999997,0.0355,0.028141,0.063641,ET-Score,8.36
4ddh,3.830819999999997,0.0352,0.03815,0.07335,ET-Score,3.32
1o5b,3.830819999999997,0.0351,0.029413,0.064513,ET-Score,5.77
4m0z,6.48096,0.1082,0.061877,0.170077,ET-Score,5.19
3lka,4.615160000000002,0.0538,0.038305,0.09210499999999999,ET-Score,2.82
3l7b,3.830819999999997,0.0356,0.027922,0.063522,ET-Score,2.4
4ivc,7.770000000000001,0.0584,0.038436,0.096836,ET-Score,10.0
3u5j,3.830819999999997,0.0354,0.037265,0.07266500000000001,ET-Score,5.61
1h22,3.830819999999997,0.0357,0.037763,0.073463,ET-Score,9.1
3jvr,4.660100000000004,0.0529,0.038068,0.090968,ET-Score,5.72
4k18,3.830819999999997,0.0355,0.039414,0.074914,ET-Score,8.96
3gc5,3.830819999999997,0.0355,0.059323,0.09482299999999999,ET-Score,7.26
2vvn,3.830819999999997,0.0352,0.038154,0.073354,ET-Score,7.3
2w66,5.522440000000002,0.0566,0.037276,0.09387599999999999,ET-Score,4.05
4ivd,7.783880000000006,0.059,0.040157,0.099157,ET-Score,9.52
3ozs,6.44976,0.0592,0.036966,0.096166,ET-Score,5.33
4jsz,4.374520000000003,0.0923,0.037683,0.129983,ET-Score,2.3
1h23,7.967260000000009,0.0688,0.037597,0.10639699999999999,ET-Score,8.35
3jvs,5.908500000000003,0.1124,0.037309,0.149709,ET-Score,6.54
1owh,5.298280000000009,0.0571,0.039838,0.096938,ET-Score,7.4
5a7b,6.322259999999992,0.1016,0.03844,0.14004,ET-Score,3.57
3wtj,3.830819999999996,0.0359,0.052377,0.088277,ET-Score,6.53
3k5v,3.830819999999997,0.0354,0.027246,0.06264600000000001,ET-Score,6.3
3ebp,3.830819999999997,0.0354,0.028666,0.064066,ET-Score,5.91
4llx,3.3731568,0.2326362133026122,0.0334332045167684,0.2660694178193806,GIGN,2.89
5c28,5.415884,0.1620898246765136,0.0334332045167684,0.195523029193282,GIGN,5.66
3uuo,8.109593,0.1296389102935788,0.0334332045167684,0.1630721148103472,GIGN,7.96
3ui7,8.01733,0.128953695297241,0.0334332045167684,0.1623868998140094,GIGN,9.0
5c2h,8.381766,0.1399486064910887,0.0334332045167684,0.1733818110078571,GIGN,11.09
2v00,3.5199199,0.1080036163330077,0.0334332045167684,0.1414368208497761,GIGN,3.66
3wz8,5.635687,0.1401963233947752,0.0334332045167684,0.1736295279115436,GIGN,5.82
3pww,6.7629824,0.1299531459808349,0.0334332045167684,0.1633863504976033,GIGN,7.32
3prs,5.8773327,0.1299505233764647,0.0334332045167684,0.1633837278932331,GIGN,7.82
3uri,6.3435316,0.17008900642395,0.0334332045167684,0.2035222109407184,GIGN,9.0
4m0z,5.8762684,0.11544394493103,0.0334332045167684,0.1488771494477984,GIGN,5.19
4m0y,7.408389,0.1125104427337645,0.0334332045167684,0.14594364725053288,GIGN,6.46
3qgy,7.004195,0.1479365825653074,0.0334332045167684,0.1813697870820758,GIGN,7.8
4qd6,6.8964806,0.1436121463775633,0.0334332045167684,0.1770453508943317,GIGN,8.64
4rfm,8.272557,0.1379191875457762,0.0334332045167684,0.1713523920625446,GIGN,10.05
4cr9,4.377249,0.1518545150756835,0.0334332045167684,0.1852877195924519,GIGN,4.1
4cra,8.047819,0.1391091346740721,0.0334332045167684,0.1725423391908405,GIGN,7.22
4x6p,8.686983,0.1346757411956786,0.0334332045167684,0.168108945712447,GIGN,8.3
4crc,8.675985,0.1815347671508787,0.0334332045167684,0.2149679716676471,GIGN,8.72
4ty7,7.419137,0.1603665351867674,0.0334332045167684,0.1937997397035358,GIGN,9.52
5aba,4.129936,0.1500065326690672,0.0334332045167684,0.1834397371858356,GIGN,2.98
5a7b,4.2597933,0.1349918842315672,0.0334332045167684,0.1684250887483356,GIGN,3.57
4agn,4.0452394,0.1554207801818846,0.0334332045167684,0.188853984698653,GIGN,3.97
4agp,4.1724005,0.1298060417175291,0.0334332045167684,0.1632392462342975,GIGN,4.69
4agq,4.3494673,0.1355857849121093,0.0334332045167684,0.1690189894288777,GIGN,5.01
3bgz,6.5304565,0.1305789947509764,0.0334332045167684,0.1640121992677448,GIGN,6.26
3jya,7.3792753,0.1457533836364745,0.0334332045167684,0.1791865881532429,GIGN,6.89
2c3i,7.518322,0.1736595630645751,0.0334332045167684,0.2070927675813435,GIGN,7.6
4k18,8.328194,0.1675066947937009,0.0334332045167684,0.2009398993104693,GIGN,8.96
5dwr,11.507204,0.1645684242248533,0.0334332045167684,0.1980016287416217,GIGN,11.22
3mss,4.6634197,0.1000568866729735,0.0334332045167684,0.1334900911897419,GIGN,4.66
3k5v,6.560013,0.1249895095825194,0.0334332045167684,0.15842271409928782,GIGN,6.3
3pyy,7.002863,0.1787123680114745,0.0334332045167684,0.2121455725282429,GIGN,6.86
2v7a,7.9149055,0.1464598178863524,0.0334332045167684,0.1798930224031208,GIGN,8.3
4twp,7.9672165,0.1409063339233397,0.0334332045167684,0.1743395384401081,GIGN,10.0
3wtj,7.246294,0.1403887271881101,0.0334332045167684,0.1738219317048785,GIGN,6.53
3zdg,5.8500605,0.1532685756683349,0.0334332045167684,0.1867017801851033,GIGN,7.1
3u8k,7.469056,0.130331516265869,0.0334332045167684,0.1637647207826374,GIGN,8.66
4qac,9.519638,0.1398580074310302,0.0334332045167684,0.1732912119477986,GIGN,9.4
3u8n,7.996765,0.1130807399749755,0.0334332045167684,0.1465139444917439,GIGN,10.17
1a30,4.388298,0.1229226589202879,0.0334332045167684,0.15635586343705632,GIGN,4.3
2qnq,6.795059,0.1411919593811033,0.0334332045167684,0.1746251638978717,GIGN,6.11
1g2k,8.346125,0.1431415081024168,0.0334332045167684,0.1765747126191852,GIGN,7.96
1eby,8.854849,0.1753597259521483,0.0334332045167684,0.2087929304689167,GIGN,9.7
3o9i,11.800961,0.1716902256011962,0.0334332045167684,0.2051234301179646,GIGN,11.82
4lzs,4.5303183,0.1357667446136473,0.0334332045167684,0.1691999491304157,GIGN,4.8
3u5j,5.6992607,0.1416707038879394,0.0334332045167684,0.1751039084047078,GIGN,5.61
4wiv,6.3855085,0.1410508155822753,0.0334332045167684,0.1744840200990437,GIGN,6.26
4ogj,5.936575,0.1338121891021726,0.0334332045167684,0.167245393618941,GIGN,6.79
3p5o,6.89567,0.1305086612701414,0.0334332045167684,0.1639418657869098,GIGN,7.3
1ps3,6.19384,0.1284923553466795,0.0334332045167684,0.1619255598634479,GIGN,2.28
3dx1,5.6740017,0.1279122829437254,0.0334332045167684,0.1613454874604938,GIGN,3.58
3d4z,4.8079195,0.1298382282257079,0.0334332045167684,0.1632714327424763,GIGN,4.89
3dx2,7.269211,0.136698007583618,0.0334332045167684,0.1701312121003864,GIGN,6.82
3ejr,8.223558,0.1486752033233641,0.0334332045167684,0.1821084078401325,GIGN,8.57
3l7b,2.8618293,0.1244168281555175,0.0334332045167684,0.1578500326722859,GIGN,2.4
4eky,5.120843,0.1653625965118408,0.0334332045167684,0.1987958010286092,GIGN,3.52
3g2n,4.6076107,0.2094404697418211,0.0334332045167684,0.2428736742585895,GIGN,4.09
3syr,5.508153,0.1196477413177489,0.0334332045167684,0.1530809458345173,GIGN,5.1
3ebp,5.6351023,0.176133632659912,0.0334332045167684,0.2095668371766804,GIGN,5.91
2w66,4.5616207,0.1293377876281737,0.0334332045167684,0.1627709921449421,GIGN,4.05
2w4x,3.9337473,0.1074237823486326,0.0334332045167684,0.140856986865401,GIGN,4.85
2wca,5.707737,0.1381506919860839,0.0334332045167684,0.1715838965028523,GIGN,5.6
2xj7,5.0029516,0.1594777107238769,0.0334332045167684,0.1929109152406453,GIGN,6.66
2vvn,5.0153837,0.1352565288543699,0.0334332045167684,0.1686897333711383,GIGN,7.3
3aru,3.8662465,0.1521165370941161,0.0334332045167684,0.1855497416108845,GIGN,3.22
3arv,5.889801,0.1298866271972655,0.0334332045167684,0.1633198317140339,GIGN,5.64
3ary,6.18347,0.1529750823974608,0.0334332045167684,0.1864082869142292,GIGN,6.0
3arq,5.899129,0.1329712867736815,0.0334332045167684,0.1664044912904499,GIGN,6.4
3arp,6.422145,0.1387023925781248,0.0334332045167684,0.1721355970948932,GIGN,7.15
4ih5,4.5687313,0.1256039142608642,0.0334332045167684,0.1590371187776326,GIGN,4.11
